DATE,REP,WMGT,NRTE,SMPL,HILL,NTIL,NTShB,NSHShB,TIL,GL,DL,ShBL1,ShBL2,ShBL3,ShBL4,ShBL5,ShBL6
,2,AWD,N1, A,2,19,16,1,1,3,1,0,0,0,,,
,2,AWD,N1, A,2,,,1,2,4,,0,0,0,0,,
,2,AWD,N1, A,2,,,3,3,4,,0,0,0,0,,
,2,AWD,N1, A,2,,,1,4,3,1,1,0,0,,,
,2,AWD,N1, A,3,13,12,1,1,3,1,0,0,0,,,
,2,AWD,N1, A,3,,,1,2,4,,0,0,0,0,,
,2,AWD,N1, A,3,,,1,3,4,,0,0,0,0,,
,2,AWD,N1, A,3,,,1,4,4,,0,0,0,0,,
,2,AWD,N1, A,4,19,14,1,1,3,1,0,0,0,,,
,2,AWD,N1, A,4,,,1,2,4,,0,0,0,0,,
,2,AWD,N1, A,4,,,1,3,4,,0,0,0,0,,
,2,AWD,N1, A,4,,,1,4,4,,0,0,0,0,,
,2,AWD,N1, A,5,25,15,1,1,3,1,0,0,0,,,
,2,AWD,N1, A,5,,,1,2,4,,0,0,0,0,,
,2,AWD,N1, A,5,,,1,3,4,,0,1,0,0,,
,2,AWD,N1, A,5,,,3,4,3,1,1,1,1,1,,
,2,AWD,N1, A,6,16,15,1,1,3,1,0,0,0,,,
,2,AWD,N1, A,6,,,1,2,4,,0,0,0,0,,
,2,AWD,N1, A,6,,,1,3,4,,0,1,0,0,,
,2,AWD,N1, A,6,,,3,4,4,,0,0,1,0,,
,2,AWD,N1, A,7,17,13,1,1,3,1,0,0,0,,,
,2,AWD,N1, A,7,,,1,2,3,1,1,0,0,,,
,2,AWD,N1, A,7,,,1,3,4,,0,0,0,0,,
,2,AWD,N1, A,7,,,1,4,4,,0,1,0,0,,
,2,AWD,N1, A,8,23,15,3,1,3,,0,0,0,,,
,2,AWD,N1, A,8,,,1,2,4,,0,2,0,0,,
,2,AWD,N1, A,8,,,1,3,4,,0,1,0,0,,
,2,AWD,N1, A,8,,,3,4,4,,0,1,0,0,,
,2,AWD,N1, A,9,22,16,1,1,4,,0,0,0,0,,
,2,AWD,N1, A,9,,,3,2,4,,0,0,0,0,,
,2,AWD,N1, A,9,,,3,3,4,,0,0,0,0,,
,2,AWD,N1, A,9,,,1,4,4,,0,1,0,0,,
12-Apr-16,2,AWD,N1, B,1,15,14,1,1,4,,0,0,1,0,,
,2,AWD,N1, B,1,,,1,2,4,,0,1,0,0,,
,2,AWD,N1, B,1,,,1,3,4,,0,0,0,0,,
,2,AWD,N1, B,1,,,3,4,4,,0,0,0,0,,
,2,AWD,N1, B,2,17,17,3,1,3,1,0,1,0,,,
,2,AWD,N1, B,2,,,3,2,4,,0,0,0,0,,
,2,AWD,N1, B,2,,,1,3,4,,0,0,0,0,,
,2,AWD,N1, B,2,,,1,4,4,,0,0,0,0,,
,2,AWD,N1, B,3,16,15,1,1,4,,0,0,0,0,,
,2,AWD,N1, B,3,,,1,2,4,,0,0,0,0,,
,2,AWD,N1, B,3,,,3,3,3,1,0,1,0,,,
,2,AWD,N1, B,3,,,1,4,3,,0,1,1,,,
,2,AWD,N1, B,4,18,12,1,1,3,,0,0,0,,,
,2,AWD,N1, B,4,,,1,2,4,,0,0,0,0,,
,2,AWD,N1, B,4,,,1,3,4,,0,0,0,0,,
,2,AWD,N1, B,4,,,1,4,4,,0,0,0,0,,
,2,AWD,N1, B,5,22,20,1,1,4,,0,0,0,0,,
,2,AWD,N1, B,5,,,1,2,4,,0,1,0,0,,
,2,AWD,N1, B,5,,,3,3,3,1,0,1,1,,,
,2,AWD,N1, B,5,,,1,4,4,,0,0,0,0,,
,2,AWD,N1, B,6,26,19,1,1,3,1,0,0,0,,,
,2,AWD,N1, B,6,,,3,2,3,1,0,1,0,,,
,2,AWD,N1, B,6,,,3,3,4,,0,1,1,0,,
,2,AWD,N1, B,6,,,3,4,3,1,1,0,0,,,
,2,AWD,N1, B,7,23,21,3,1,3,1,1,2,0,,,
