TRT,REP,WMGT,SMPL,NRTE,HILL,HGHT,NTIL,NTShB,TIL1,SHB1,GL1,DL1,SLA1,SLB1,SLC1,SLD1,SLE1,SLF1,TIL2,SHB2,GL2,DL2,SLA2,SLB2,SLC2,SLD2,SLE2,SLF2,TIL3,SHB3,GL3,DL3,SLA3,SLB3,SLC3,SLD3,SLE3,SLF3,TIL4,SHB4,GL4,DL4,SLA4,SLB4,SLC4,SLD4,SLE4,SLF4
T5,4,AWD,B,N1,8,51,45,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,4,AWD,B,N1,9,49,34,1,1,1,4,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T6,1,AWD,A,N2,1,52.5,45,18,1,1,3,2,,,2,,,,2,,4,0,,,,,,,3,,5,0,,,,,1,,4,,4,0,,,1,,,
T6,1,AWD,A,N2,2,54.3,31,10,1,1,5,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,1,2,,,4,1,5,0,,,,,1,
T6,1,AWD,A,N2,3,46.5,28,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,1,AWD,A,N2,4,47,29,11,1,2,5,0,,,,,,,2,1,5,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,1,AWD,A,N2,5,61.1,39,7,1,,6,0,,,,,,,2,1,3,1,,,,,,,3,1,4,0,,,,,,,4,,5,0,,,,,,
T6,1,AWD,A,N2,6,39,21,8,1,,5,0,,,,,,,2,,3,1,,,4,,,,3,,4,1,,,,3,,,4,,4,0,,,,,,
T6,1,AWD,A,N2,7,55,34,2,1,1,4,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,2,,4,,5,0,,,,,,
T6,1,AWD,A,N2,8,52.1,27,1,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,3,0,,,3,,,,4,,5,0,,,,,1,
T6,1,AWD,A,N2,9,56,32,5,1,,5,0,,,1,,,,2,,4,0,,,,,,,3,,6,0,,,1,2,,,4,,4,0,,,,,,
T6,1,AWD,B,N2,1,47.6,15,3,1,,5,0,,,,,,,2,,4,1,,,,,1,,3,2,5,0,,,,,,,4,1,4,1,,,,3,,
T6,1,AWD,B,N2,2,50.2,29,4,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,4,1,,,,,3,,4,,5,0,,,,,,
T6,1,AWD,B,N2,3,51.3,34,8,1,1,3,0,,,,,,,2,1,4,0,,,,,,,3,,4,0,,,,,,,4,,3,0,,,,,,
T6,1,AWD,B,N2,4,48.6,30,4,1,,4,0,,,,,,,2,,4,0,,,,4,,,3,1,4,1,,,,2,4,,4,,4,0,,,,,,
T6,1,AWD,B,N2,5,48.5,19,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,3,0,,,,,,,4,,4,0,,,,,,
T6,1,AWD,B,N2,6,62.2,33,10,1,,5,0,,,,,,,2,1,6,0,,,,,4,1,3,1,4,0,,,,,,,4,,6,0,,,,,,
T6,1,AWD,B,N2,7,52,45,16,1,1,4,0,,,,1,,1,2,1,4,0,,,,,,,3,1,4,0,,,,,,,4,1,4,0,,,,,,
T6,1,AWD,B,N2,8,49,28,5,1,,4,0,,,,2,,,2,1,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,1,AWD,B,N2,9,59,18,3,1,1,4,0,,,,,,,2,1,3,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,2,AWD,A,N2,1,52.5,30,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T6,2,AWD,A,N2,2,55.4,33,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T6,2,AWD,A,N2,3,54.5,29,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,2,AWD,A,N2,4,56.8,36,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,2,AWD,A,N2,5,57.3,30,2,1,1,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,2,AWD,A,N2,6,59.5,21,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,2,AWD,A,N2,7,56.5,22,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,2,AWD,A,N2,8,55.7,30,2,1,,4,0,,,,1,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,2,AWD,A,N2,9,57,35,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,2,AWD,B,N2,1,49,19,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,2,AWD,B,N2,2,45.6,27,2,1,1,4,0,,,,2,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,2,AWD,B,N2,3,57,17,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,2,AWD,B,N2,4,44.5,16,0,1,,3,0,,,,,,,2,,3,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,2,AWD,B,N2,5,37,16,0,1,,3,0,,,,,,,2,,3,0,,,,,,,3,,3,0,,,,,,,4,,3,0,,,,,,
T6,2,AWD,B,N2,6,51.8,38,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,2,AWD,B,N2,7,49.5,30,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,2,AWD,B,N2,8,55.6,35,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T6,2,AWD,B,N2,9,49,28,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,3,AWD,A,N2,1,46.5,27,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,3,0,,,,,,
T6,3,AWD,A,N2,2,50,25,2,1,4,4,1,,,,4,,,2,,4,0,,,,,,,3,,3,0,,,,,,,4,,3,1,,,3,,,
T6,3,AWD,A,N2,3,42.7,20,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,3,AWD,A,N2,4,59,47,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,3,AWD,A,N2,5,50.5,25,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,3,0,,,,,,,4,,4,0,,,,,,
T6,3,AWD,A,N2,6,43.5,41,0,1,,4,0,,,,,,,2,,3,0,,,,,,,3,,3,0,,,,,,,4,,3,0,,,,,,
T6,3,AWD,A,N2,7,50,15,0,1,,4,0,,,,,,,2,,3,0,,,,,,,3,,3,0,,,,,,,4,,3,0,,,,,,
T6,3,AWD,A,N2,8,43.5,15,0,1,,4,0,,,,,,,2,,3,0,,,,,,,3,,3,0,,,,,,,4,,3,0,,,,,,
T6,3,AWD,A,N2,9,52.4,29,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,3,0,,,,,,,4,,3,0,,,,,,
T6,3,AWD,B,N2,1,44.5,20,0,1,,4,0,,,,,,,2,,3,0,,,,,,,3,,4,0,,,,,,,4,,3,0,,,,,,
T6,3,AWD,B,N2,2,47,35,0,1,,4,0,,,,,,,2,,3,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,3,AWD,B,N2,3,44.6,36,0,1,,3,0,,,,,,,2,,3,0,,,,,,,3,,4,0,,,,,,,4,,3,0,,,,,,
T6,3,AWD,B,N2,4,46,27,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,3,AWD,B,N2,5,56.8,45,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,3,AWD,B,N2,6,49.5,27,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,3,0,,,,,,,4,,4,0,,,,,,
T6,3,AWD,B,N2,7,46,19,0,1,,3,0,,,,,,,2,,3,0,,,,,,,3,,4,0,,,,,,,4,,3,0,,,,,,
T6,3,AWD,B,N2,8,53.4,30,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T6,3,AWD,B,N2,9,54.5,32,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T6,4,AWD,A,N2,1,55,15,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,4,AWD,A,N2,2,45,25,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T6,4,AWD,A,N2,3,45,24,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T6,4,AWD,A,N2,4,42,9,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,4,AWD,A,N2,5,48,22,0,1,,3,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,4,AWD,A,N2,6,54,36,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,4,AWD,A,N2,7,57.4,32,7,1,3,4,0,,,,1,,,2,3,4,0,,,,,,,3,1,4,0,,,,,,,4,1,4,0,,,,,,
T6,4,AWD,A,N2,8,45.6,20,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,4,AWD,A,N2,9,45,30,1,1,1,4,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,4,AWD,B,N2,1,55.3,25,3,1,1,4,0,,,,,,,2,4,4,0,,,,,,,3,1,4,0,,,,1,,,4,,5,0,,,,,,
T6,4,AWD,B,N2,2,54.8,35,3,1,1,5,0,,,,,,,2,1,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,4,AWD,B,N2,3,56.4,21,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,3,0,,,,,,,4,,4,0,,,,,,
T6,4,AWD,B,N2,4,53,24,2,1,1,4,0,,,,,,,2,2,3,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T6,4,AWD,B,N2,5,53.2,40,6,1,1,4,0,,,,,,,2,2,3,1,,,,4,,,3,2,3,1,,,,4,,,4,,5,0,,,,,,
T6,4,AWD,B,N2,6,53.1,44,5,1,3,3,1,,,4,,,,2,3,4,0,,,,,,,3,1,3,1,,,1,4,,,4,2,4,0,,,,,,
T6,4,AWD,B,N2,7,47.5,30,2,1,1,3,0,,,,,,,2,1,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T6,4,AWD,B,N2,8,55,19,4,1,4,4,0,,,,,,,2,,4,0,,,,,,,3,4,4,0,,,,,,,4,2,4,1,,,,3,,
T6,4,AWD,B,N2,9,50,19,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
